Booking ID,Flight ID,Seat Class,Seats Booked,Fare Paid,Customer ID
1319,349,Business,2,3569.8949999999995,0b88ede3-0685-45cc-8ba6-8933a49577ce
1320,722,Economy,2,4828.010000000001,6af40216-efa3-4034-a889-ee91dd1646be
1321,511,Business,2,1331.34,b19cf09e-4008-48d3-ae2c-048b1c79b54e
1322,77,Economy,2,4910.026,260bc6f2-bf40-4626-9deb-34bd48865673
1323,940,Business,1,1232.74,6ebc559c-a6cc-445c-ba32-e6cda5a9913b
1324,76,Economy,1,1976.26,6193b35d-edb5-40b9-9f40-2ae7872f47f2
1325,77,Economy,4,6510.64,ab16f270-2b03-4005-9671-e33df3c99356
1326,530,Business,1,3494.448,a8850f15-b0a1-4f34-a366-70ec9d3bfd57
1327,255,Economy,1,6808.62,efe6a7d4-cbfe-48b2-95d0-2b8886463617
1328,167,Economy,4,4215.8,e5479f4e-31a1-49ab-8d68-2242fd680e15
1329,576,First,2,972.2240000000002,0ccd427a-7d3c-47c1-8ec1-0a65aed62473
1330,767,Economy,4,3396.2879999999996,53c6ee6b-2cdf-43c5-b62b-34871d00a0ef
1331,658,Business,2,5415.454000000001,7933823e-76a0-40a9-bf65-ab8a06062565
1332,950,Economy,1,2626.404,d406b63a-f6ed-47ff-a82a-3057e5b479f7
1333,587,Economy,3,4047.795,eb77c12f-56a1-4253-a3db-cc5b6f1a29fd
1334,414,Economy,2,628.44,7701ba46-5491-45d6-b059-146372c74187
1335,801,Economy,2,6210.42,d378d34f-b3f8-4f85-8894-95b0c38be4ad
1336,988,Business,1,937.42,47356de8-2747-41c3-94d4-be0d78bdff0c
1337,5,First,3,4483.666,7b3742bf-6a0b-4d76-9de6-b3d5994883c9
1338,904,First,3,491.712,3a11bea7-4b94-4ba3-b4ec-b473bb1c1fc3
1339,802,First,4,6549.76,de12a2b3-036c-4e07-80b3-1db8a4807f42
1340,362,Business,2,2432.2799999999997,06f1199d-b0e7-454c-b572-c7b8a1c771ba
1341,633,Business,2,945.4170000000001,4ef8c041-77b1-48bf-a07e-4d5ffab92190
1342,999,Economy,1,6355.74,bc1584c3-c6a4-4ab5-8d19-31f6646af593
1343,798,First,1,2907.6150000000002,f655ebd3-9216-43aa-a51e-df76c3312c4d
1344,251,Business,4,2352.02,27b67fe4-08a0-4bd6-9b09-42925cfe94cb
1345,576,First,1,7271.295,4f3c6f56-b189-4251-8bb5-146595af410b
1346,811,Business,4,2445.888,0cb594a8-a219-450d-bafa-d1b335e6224a
1347,765,Economy,2,4602.255,05bd7af9-49fc-4bae-9297-91f379f93334
1348,721,Business,4,3438.924,4da6da49-808a-44c4-9abd-3503e4c1ae55
1349,111,First,3,4624.104,8bd25c3d-9196-4b06-937c-ed3876db7ef1
1350,80,Economy,4,6745.24,86fab504-67f2-40fe-8617-54926b5247ff
1351,507,Economy,1,9815.02,57d68bee-74df-4198-8cb4-e45b2b239dd1
1352,909,Economy,3,5549.9039999999995,eb55dc23-f7bb-4e9a-9d35-49eee1482424
1353,302,First,4,4858.96,b8e55a1d-fbf8-4e0a-9216-7a90abcce86e
1354,42,Business,2,1356.982,2f370fde-ecf5-4fcd-8276-0d99c8c61efa
1355,883,First,4,1333.62,673e309a-0703-4444-af48-90177ee1691c
1356,831,First,4,1276.396,9cd2836d-6638-46e8-99b7-636b393d215b
1357,269,First,4,5038.224,01532e38-85fe-470e-9c1b-4683ee255f17
1358,490,Economy,3,880.44,e5e98cd2-0269-4e79-be6b-297ad326ef05
1359,849,Business,4,5026.224,20af6a41-91b5-4ced-8fee-b54b08e2374e
1360,288,First,2,4139.415,4c1d42e5-4d16-4826-9740-cff7d038c874
1361,969,Business,4,268.2,36ce28a2-ac2a-4f13-84a7-ef7ab731a1e9
1362,623,First,1,2154.45,3424baae-5c24-4427-a0b6-1d27f0fee3b9
1363,915,Economy,1,8559.44,34d5e7ad-04ed-4731-a896-63f26673e007
1364,925,Business,3,7830.8,59b3e372-e16b-45d9-b5d7-f2444499aa41
1365,744,First,1,3629.3550000000005,6c411eda-1651-457d-aead-0570fb4abba4
1366,783,Economy,2,791.76,8cb8a671-4779-41f5-8c69-59cb704e2798
1367,502,Business,1,4205.235,2bf22ae3-8f1f-4544-9e85-557494b72732
1368,658,Business,1,8651.66,448698dc-38da-49fb-8fb0-646a112e892a
1369,434,Business,4,5765.235,7933ed76-32f1-432b-be5d-47264d5c53c0
1370,56,First,1,816.51,4f67baf4-5346-4795-b4de-8e9a1945bd66
1371,845,Economy,2,4876.164,241e0352-1a73-451a-af2c-8ef56156dfa2
1372,885,Business,1,8258.26,a45bf170-f075-471e-b25c-b65e2ee9dea3
1373,944,Economy,3,658.545,c4879d38-aef2-4b15-937f-2af6bc751c09
1374,720,Business,3,552.255,71ae7638-954a-459b-a458-03e3abc64eb5
1375,984,Business,3,3089.9110000000005,f8c287dd-1ea9-4ccf-826f-5108c067ffee
1376,488,Business,4,4780.056,32cb0391-8d56-4baf-9f29-1ada2dde95b1
1377,756,Economy,3,1670.472,beeacb27-5d1c-475b-bbc4-6965a91d2855
1378,383,First,4,1172.0720000000001,b53b3024-1683-4f4a-8c80-949badb363b4
1379,696,First,3,1585.416,b08aa437-8aba-4876-9ef5-c305af63496c
1380,79,First,1,5342.4580000000005,e8a001ec-f8a4-4256-b7fe-3e9692dc5122
1381,559,First,1,2922.21,452051f3-9910-447b-8194-44976d62a11a
1382,554,Business,3,5411.124000000001,7af782e9-5f35-4b7c-8d4a-66efbe8d3eae
1383,959,First,3,3259.9270000000006,e67093aa-2935-4ddf-a9c8-8fe34d2c3f59
1384,819,Business,1,5366.987999999999,14834e46-c5e9-4e4f-9258-effeebb9fbf1
1385,768,First,2,486.09000000000003,bc8eb221-4027-47ae-97df-7ed23e372a37
1386,695,First,4,2142.624,f2e406e3-8016-4bd0-af70-bbe113d9276c
1387,728,First,1,5779.275,613a037a-b004-43e7-af0e-b82f59f02d22
1388,783,First,3,603.658,06c857c5-736d-4e39-b865-980b53416249
1389,175,Business,4,4621.034,81d46683-1c81-4b0a-9a48-5a2aa9c8f78c
1390,995,Business,3,3300.68,4ceff52e-1607-4ff8-a53e-24221571d39c
1391,455,Economy,1,4833.1050000000005,9c0c4eaa-2e56-476a-a180-7df8a6b1828c
1392,959,Economy,1,3374.436,ea4c1b02-9830-4b44-9645-a8d31ec8fc86
1393,887,Economy,3,4837.613,985984db-c433-44ad-a0d6-1e4b3b34b72a
1394,636,First,4,2074.02,73ed583c-2e51-4a7f-853b-6aa0542a662d
1395,82,First,1,4626.936,700a5c9a-6e92-4039-822e-64526841304e
1396,577,Economy,4,1050.276,6644ac6f-916b-4e25-b277-4076570dde21
1397,536,Business,3,3605.88,a724a12d-bfb8-46d1-a696-e96629be8683
1398,181,First,4,5783.02,49c61ec0-0774-4864-ba26-71a9c815b37a
1399,123,First,2,4435.475,9108418d-d3cd-4347-8448-afbd009874cf
1400,790,Business,1,5054.835,437e1770-6a25-470c-9314-f139bd4acdac
1401,85,Business,1,5734.82,879c2de7-fd11-41f6-9644-40df34159f6e
1402,44,Economy,1,604.4,d9925f80-65f8-4ad6-b04f-405079bcc47d
1403,864,First,4,6244.5,143f4aed-f066-46c5-8298-d73cebb9302c
1404,124,First,1,7717.3,c7f30d28-17ab-429b-867b-59ed8198fe51
1405,141,Economy,3,354.70799999999997,01193143-05ab-43ff-94a8-656d9ff691c3
1406,12,Business,3,7187.74,ecf7181a-2684-4765-9d61-32bc88c9d82f
1407,67,First,2,1329.32,cb52a670-7659-4174-bb40-fda6e474a752
1408,785,Business,3,9078.84,6c30cbda-e276-49ea-b714-44c869c7602e
1409,763,Business,4,8246.86,70193fe2-464e-4ec0-8744-96db59a86095
1410,657,First,3,2993.4,3e81c695-cf1d-4614-9e8a-314298009494
1411,232,First,2,3467.208,17db20cb-fb94-4387-8c18-a01317000d4e
1412,585,First,3,2920.0710000000004,d153fd71-06dc-4ede-84b4-2d1de2ec0b79
1413,859,Business,2,5704.139999999999,45ef5ffe-f993-4bcb-96b0-9326e08da6a2
1414,305,First,4,7862.02,41c11c72-b371-4c83-8bf4-7fa396af7c49
1415,293,First,4,3120.828,c26fe556-2c0f-4437-99d9-0385f485b84e
1416,449,Economy,4,732.9960000000001,48101c09-e83e-4308-a48e-dc71aaab8a7f
1417,215,First,2,967.2520000000002,25cf2b1e-d68a-41a3-a181-a9e3651bb011
1418,328,Business,1,7001.92,ad93f4c4-0337-470c-b93e-ed5d4afeff45
1419,617,Economy,3,3796.98,756b71e3-97e9-4639-9317-d18cda8402fd
1420,251,Economy,2,4028.9519999999998,8daef9b1-e358-416c-9555-03ae4f4a37a2
1421,650,Economy,3,4909.308,e900bfc0-7a86-4643-b72c-91f8bb5742b6
1422,754,Economy,4,5672.01,6de18bbd-a9bd-4f94-9ec7-90581feeb299
1423,391,Business,2,1945.24,64eaf399-0964-4a5f-99f6-f0e0d08ce201
1424,8,Business,4,2099.685,45fd1941-2ef1-47b1-9c73-31f7d1b63ef2
1425,797,Business,3,1357.78,d70d9f2a-f7f7-4ed9-92c3-6ca0571b1902
1426,76,Economy,1,7841.68,054a4183-bfd1-4b50-9c57-9825ec942181
1427,506,Business,4,651.167,ce1c2fe8-7f9b-43df-afda-b9b3d4b90c51
1428,28,First,2,2437.515,fd03f8c0-f7b7-495b-af04-7f624ae92d83
1429,487,First,4,4359.26,da8a8a90-09b4-4f07-8a8b-cdbbad96b454
1430,952,Business,2,1254.3839999999998,ffd33787-4980-47f8-a83d-be5904cb962d
1431,548,Economy,3,7568.02,28fb9a71-cf02-4b70-9e02-e1b24eb46ee0
1432,136,Economy,3,3120.98,7a45ce7b-0935-48b0-ad1f-e2fce4b4e9a0
1433,733,Business,3,2204.772,e82b4dad-5bc9-4892-9454-5617dac0a532
1434,227,Business,1,4119.687000000001,1347de90-0fff-44f4-8e75-6a4cca15eff2
1435,572,First,2,2222.98,6bf7c61c-8272-44c7-9909-e0214dfe80d0
1436,920,Business,1,3479.172,658f34bb-cbed-41e4-9a66-547441819c58
1437,252,Economy,1,5402.045,9993eef3-1131-4021-a369-72bc64aad5f0
1438,263,First,4,727.6940000000001,305d1c58-3c6f-48c6-b891-77ab2e9c447d
1439,461,Business,4,3151.8360000000002,cf86c03b-3bf2-44ba-958c-c4c55717132b
1440,979,Business,3,2192.535,37917364-45f7-4ea5-944e-6498cb1b6469
1441,784,First,4,5153.4,1849933b-69c2-4d4c-8a81-6fbd16743742
1442,797,Economy,3,6552.344999999999,2b22372d-c9d7-4564-ba54-23cd2b293f4d
1443,266,Economy,4,5948.01,d9dbb736-97c3-443d-97e9-0b6f952ec73f
1444,797,Business,1,5140.692,8fa3f0aa-b1b2-42dd-b9b9-61eeab5d7287
1445,6,First,1,3702.72,5efca271-5c3b-430a-a621-92df29fc47b8
1446,90,Economy,2,7146.39,a83f8bf2-8747-4c89-b03d-25c0f66d2025
1447,111,Business,4,5469.5960000000005,7d5940bd-496b-48b4-8df3-b9e1a9f635bf
1448,283,Economy,1,8241.98,1d591a64-fd2f-4fb0-a2eb-7c1f6c34730b
1449,50,Economy,3,1429.764,22151b20-b9a0-4005-8e4c-73542af568d4
1450,916,Economy,2,7027.76,dc90078a-80a7-4068-aa04-ba52e1641cd2
1451,315,First,4,3666.7679999999996,9d5381d9-5050-467d-acd7-e440c2da4e7f
1452,725,First,1,5966.924999999999,a0b9e7dc-b086-4ef2-a1dc-fb6301394b37
1453,680,Economy,1,3591.2999999999997,3e6ddcae-65c6-4533-a086-b961fc0e6bae
1454,127,Business,2,5120.808,ed1847ed-5a76-462e-9c4b-1ca8a5c4220a
1455,726,Business,3,758.1310000000001,ccf74404-b67a-4439-a4e2-0cc3f01705f0
1456,14,First,1,2631.78,a02204f8-e58d-4d17-8522-d0a1a982b548
1457,925,First,3,2653.356,f674da95-fed9-4ac4-b4de-ceba522d3c0f
1458,849,Economy,3,2116.44,f07eeb7c-233f-4e24-b13a-4507f8207644
1459,551,Business,3,2062.815,a22c3b69-986d-4ef7-944f-dce41e371b39
1460,325,Business,3,1910.38,578dad2c-d8e3-495d-b6d6-ecf6ddabb0bd
1461,885,First,1,2643.1020000000003,997f5eaa-00dc-46ee-ab02-ade4ee052695
1462,550,First,4,2937.576,784c9f62-8a01-4d6a-817b-16adc3567b01
1463,199,Business,4,5058.63,01d6f057-73dd-4ab0-925d-26aa8ffebe2f
1464,234,First,3,898.62,6ea6aee6-50ff-4804-a695-3700b5f35b0d
1465,932,First,1,8644.78,25f88fe5-e0ff-46c3-bed7-1c1f29afadf1
1466,45,Economy,1,2928.66,63e8b970-a251-4070-8de4-c299803f1043
1467,279,Business,4,1511.8680000000002,42fd6e42-c122-4778-ad3e-128492408b04
1468,908,Business,3,2152.83,c5f646a4-88f8-42d7-b71d-64cbdc495e2b
1469,851,First,4,3734.5199999999995,c9f38507-3bed-480f-952e-bef089ef281e
1470,870,Business,1,4854.652,a9f323bc-2976-4696-9de8-94840b201f8f
1471,623,Economy,1,1515.54,96a8757c-c0eb-4fc0-8150-bf485d1fb158
1472,238,Business,2,3984.7349999999997,90b373ec-e013-4f3c-a9c5-fd1aea524b61
1473,302,First,3,5385.491999999999,944246f4-3df8-4830-b3c4-84d884c5f2c4
1474,198,First,3,9203.72,6f5994d0-0dda-4f67-b426-835064f28b2f
1475,775,Economy,1,2112.33,56fb45df-937d-4cbf-b2f3-ed42cb3bd0b1
1476,456,Business,1,3248.36,edcd0762-c573-4970-9c87-1c0cab0f0913
1477,109,First,3,8280.44,80c87af8-e6e1-4417-b0f5-80e6dadea285
1478,154,Business,2,958.28,0e045e8b-bb24-45b8-bece-3b63e7a7b8b0
1479,392,Economy,2,3529.035,b300b0f7-48f1-4920-81a0-d2a49274c714
1480,743,Business,4,2703.46,ffd65ef1-fc95-4c5a-8789-910e1d964fea
1481,987,First,3,4377.696,8f28e642-6c7e-4772-8e54-26f33fcc3741
1482,576,Business,2,3928.1220000000003,884e52f4-aa4a-4fe1-989a-918c3368a0d9
1483,856,Economy,2,5399.7300000000005,5f5c47cf-9d95-45ab-b502-c0cb8a1f5a80
1484,733,First,4,3630.495,8be6beea-2642-4330-8713-bfdc40f50bbd
1485,827,Economy,4,3977.7320000000004,dc5fb231-956d-423f-844a-38632d43a659
1486,569,Economy,3,9411.3,aaee439f-1038-44b8-bf8a-bf38f5050f9e
1487,879,Business,4,2641.012,c4959dec-7633-420f-85da-1a2e68f35883
1488,188,Business,4,6191.205,60722805-5c93-4f7f-a47f-8d8d4080de7c
1489,534,Economy,3,5391.386,c57441c4-c3af-4431-8311-35045ffcf01b
1490,593,Business,4,4973.46,48aec1f2-916d-44f6-9d42-688089f02d4d
1491,786,Economy,3,9092.72,b25ff220-bc70-479c-bd6f-f52ddd327817
1492,591,First,2,2329.2599999999998,5ef658c1-d466-4eaa-950f-1991024dff6c
1493,231,Economy,4,5235.461,102d9153-7c5d-453f-a8d2-fa98be04063a
1494,118,Business,1,2226.06,e484454a-b27c-4190-a02f-e40cae3d654d
1495,150,First,2,4727.64,f80ec4c8-8736-4390-9669-b560c177b218
1496,559,First,4,2842.48,a89f6bde-e373-4a1f-ad81-1d95c0216095
1497,535,Business,2,547.4,3ad34a6f-d32f-4b3d-acc4-9fc9f77ef3bd
1498,163,Economy,3,358.66799999999995,a30c460d-b210-4dce-8118-babd62a625a5
1499,871,Economy,1,2592.255,90ccfabd-25ee-4b74-989a-4e29ade88c33
1500,652,Business,1,2253.32,b01ade66-ee1f-44ca-b3d4-a4476471b9a1
1501,473,Economy,4,3762.48,b146cf86-599c-4a60-a220-8de036cc343e
1502,54,Business,4,5150.892,7cd3c4af-2faf-44a7-9ff2-08b487686902
1503,555,Economy,3,1980.5700000000002,e7a794d9-0486-4897-9da7-e2997a9bb042
1504,657,First,2,1025.1670000000001,b5908501-57a7-43db-a968-860ec40bbe00
1505,870,Economy,2,1586.046,4509e037-8a0a-4094-9536-42c7f10e4dd5
1506,632,Business,1,654.39,ebd664fb-a4bc-4c57-ad83-790ce41d4bc2
1507,408,Economy,1,770.99,af3946bc-d81a-482c-bd0b-e894f7238b20
1508,189,Business,3,1491.38,be55d5ab-79bc-4619-9f30-011f74a89087
1509,980,Economy,4,5160.312,9d8f756b-4f45-4a78-9b77-a9749650e4ca
1510,860,Economy,1,513.0,069d988e-10bd-449a-9e88-c598d13ef28d
1511,266,Business,3,6490.455,3e1931b0-7a10-43c5-9dd9-e94e6eec0ca3
1512,800,Economy,4,1426.29,ae62f636-d122-451d-98b2-6cf11de0d180
1513,278,First,1,2577.76,903d106d-7208-4e44-a0de-133ba59e290c
1514,348,First,2,9739.3,f003e63e-2f90-4e38-b4a7-dfea0d5343a9
1515,274,Economy,1,2037.3650000000002,1cc2ac70-74f1-43ea-a9e7-b0d2bf5911c7
1516,105,First,3,1377.528,450879c7-55d5-43af-9e14-5a18c81b7a6b
1517,906,First,3,5236.295999999999,dc26f117-f17e-4258-bfd5-6b95c0633ab2
1518,583,Business,2,5864.820000000001,88b1d1f5-be24-456f-8aaf-84653391f9c5
1519,88,Economy,4,673.3439999999999,4ec12a13-c7bf-449b-a288-d98467588347
1520,972,Economy,1,4208.364,4824ae0a-d4f2-4a11-be9a-37e03287400d
1521,649,Business,4,4038.312,fc6ac585-f1f6-4b57-b258-add09a324ecd
1522,137,Economy,3,7910.3,322e4d41-f446-49ac-8823-ac21efd5a177
1523,971,Economy,3,7239.12,f26dadff-adcc-4f36-b81e-bd6287936c2e
1524,405,Business,3,6479.025000000001,9505bcba-e7a6-4be3-9869-56c5f81080c5
1525,77,Economy,1,5934.64,85a54e1e-429b-4262-b8ef-24d9180dff17
1526,651,Economy,2,5281.947000000001,78c9e807-ef6c-443f-8748-bacd1d5f4133
1527,723,First,2,3718.9350000000004,694f3280-b763-4472-988e-aaab201ba4e7
1528,569,Economy,3,9385.86,f3f244ca-8f7e-46ba-b634-827fbb74c4e5
1529,189,Economy,3,1910.415,2a202f16-fd46-4add-9a45-2cf4ad778e2b
1530,493,First,2,9759.42,f816162d-7c5b-4d1b-9672-c7bf8ccfbb20
1531,254,Economy,2,3708.36,ef987233-37b3-475c-a795-2906127a9b87
1532,617,First,3,495.828,bacd88ea-04db-4b4f-a29f-5d73a0f6d602
1533,416,Economy,4,568.545,42a914f4-11ba-4a38-aff0-66debe406277
1534,679,Economy,2,583.476,2cbb162d-4e08-4a34-a342-d88ac5f9aab8
1535,894,Economy,2,7480.335000000001,9ab86fe4-57f6-49bd-b8df-cc2a8fb8f162
1536,743,Economy,4,3959.67,f8cd3b1d-3063-4ccd-adec-8b984acfb98b
1537,312,Economy,4,6087.195,fe0c3bbe-dc3a-4a97-91e7-f6909ab045f0
1538,584,Economy,4,3963.852,2327630a-eefc-451d-a15d-cb6b45db9ec7
1539,94,Economy,1,1656.116,7439350f-e619-41fa-bb1b-29b552ed40d0
1540,757,Business,2,7487.98,5d8527f5-9051-4d76-b6e1-d0e53e1cc7b8
1541,110,Business,2,604.9799999999999,c9db6a32-4bd4-45ae-bbb8-065db6e8aa39
1542,932,Economy,4,535.54,6dba619e-7463-4193-8166-e2de48c75e1e
1543,148,Business,3,9382.74,e2f01046-056b-4dad-b261-025d240b4c67
1544,102,Economy,4,6518.235,92bc2cc5-0fbc-49dd-9ee5-a1cb50131d9c
1545,699,First,4,1733.2150000000001,8b4c1e57-39f5-409f-b816-15820be2617f
1546,608,Business,1,1176.219,8f1d642f-6ea6-4d7a-891a-4fe0da1574b3
1547,261,Economy,2,2681.976,bb615119-910d-4e47-9199-5774f439f15b
1548,348,Business,1,2276.2200000000003,91030bc5-90c2-4b46-aed5-c0d8c22f6cdc
1549,715,Economy,2,4762.65,5047b8b0-2b4c-40c0-86d7-a896ad3ed46b
1550,547,Economy,3,5913.875999999999,0852cc79-4c3d-40bd-a4b2-267820a42cf2
1551,421,Business,2,4464.38,46b30e98-e3b2-4582-9735-35050f84e1ca
1552,585,Economy,3,689.61,096d2db0-6979-47ea-abcb-9519faa838e5
1553,341,Business,3,4898.883,81968631-e51e-45cc-9ad8-8d2abf126990
1554,84,First,4,4474.3,e5d2264c-5e9e-4964-a983-bd0a95d23b55
1555,751,First,2,4860.691000000001,e480d296-c8f1-4fd5-b4eb-82aa8377f4b1
1556,870,Economy,4,5704.56,cc9cb726-6b05-4b11-9048-0cd623828a58
1557,598,Economy,1,3705.9750000000004,e6f3bcf1-4f41-42f9-8be1-ee6c6a381452
1558,414,First,3,3224.3550000000005,69c6e748-ba24-40ac-9448-78c18e52e554
1559,911,Economy,2,5513.7300000000005,2b38e6f1-1e26-4363-baa4-d4c26965f715
1560,332,Business,2,4907.9580000000005,6b8a1636-7f7e-4ccc-9b58-45d121cb9832
1561,406,Business,1,491.34,85da5de7-e392-4c0a-85d7-334d6de25b86
1562,162,First,3,2117.712,73c3c59b-08a3-4b0e-936b-28aed5b7a915
1563,679,Economy,3,918.46,7890f56a-8ee6-4ee5-a67d-1f5f68c9a92c
1564,256,First,1,719.712,1d01ac52-aff3-4e2c-8ccc-80627d8aa572
1565,458,Business,4,1883.3870000000002,bcda476b-88ff-45ba-82ca-e6e43a6dee04
1566,824,Business,2,7047.88,cacdd1b6-b3e0-472a-91af-6bebf4154495
1567,814,Economy,2,3317.91,fee241c1-72ed-4a4c-b382-5f2de02e23b2
1568,454,First,1,8400.2,4333dc7d-cf84-454c-bcd3-d0c88f1a3aaf
1569,106,First,3,428.483,802bf410-1e26-4c25-8032-b24e3e2dfbda
1570,781,Business,4,616.38,a3ff063c-619f-4a84-bec5-50980c73533f
1571,930,Business,1,3510.612,7a81e59b-5732-411d-a7af-1be4a0b0d19f
1572,146,Business,3,4092.14,9b69cfdc-7cd1-4232-b02d-3f9e045c8595
1573,426,Business,2,5119.202,ec45ee8f-077e-412c-9087-cdf2549cd0bb
1574,849,Economy,3,2086.428,dad6ccba-ab65-4b17-8965-5ffe96b674c4
1575,576,First,4,3109.24,6cee5adb-e8b2-43e9-bd17-21cb831bc9a5
1576,190,Economy,4,4070.3630000000003,177112c8-c3d0-40ba-b0e2-3c58ded99c64
1577,50,First,1,6643.41,dcba8817-762b-4600-bd6b-0486657253c3
1578,27,First,3,2857.0960000000005,14ebfc29-be0c-4977-956c-c44c0524fef2
1579,689,First,4,1706.188,46308980-9d81-4b3b-b0a7-5d1722d21dda
1580,757,Economy,1,4264.536,cc263aaa-03dc-480c-8620-efc2a358c54f
1581,462,First,3,5135.64,be7cf2d9-951e-44c1-9d43-88819a96f672
1582,632,Economy,4,7348.155000000001,d75492ce-e123-465e-8d5a-72c02262a9e2
1583,208,Business,3,2252.66,87e6ab8d-949c-44e5-9c3f-7ab7aa14f1f8
1584,968,Economy,2,1443.0900000000001,cf01fa20-89d9-4c2c-afd2-48cca47c9f06
1585,672,Economy,1,3379.848,5ce71c00-e9c6-4597-9059-520fe5df3d49
1586,897,Economy,3,1055.4060000000002,1c96d0d0-f280-448e-823d-1e860d36f683
1587,496,Economy,1,5061.28,e639cf91-f59a-4ca9-826c-4acea3878d5b
1588,79,First,2,2349.7980000000002,6bcecd8d-0af2-4b9c-82a9-af6d285b57a1
1589,807,First,2,2553.204,252dd7d7-2021-4c42-a82d-df421f7ac642
1590,465,Business,3,8424.82,3b50404c-ff3f-43b8-b4a5-203a96f4b837
1591,484,Economy,2,5036.415,d1c1f9a9-c1da-4b45-90cd-0b68e331ce2e
1592,979,Economy,3,9241.22,305cf5c2-99c1-4dd6-986d-b614d3c23392
1593,171,Business,4,6634.155000000001,e4980917-0944-43bd-9b6d-8031110b3812
1594,222,Economy,2,2878.15,ca3ed280-3e73-4246-8e27-45f7dd4bcdf5
1595,533,Business,1,7233.735,3091fad8-dabf-4548-a8c6-1830f4451237
1596,163,Economy,3,3734.436,8fd4322c-20d3-4f75-87fb-6727b15b9e69
1597,52,Economy,4,1172.2040000000002,1b155a45-a299-4ae6-a3a2-da5d85ae2ff8
1598,735,Business,2,4343.94,15ed256e-5776-4f62-829b-d83591945e7a
1599,670,Economy,1,5579.56,ffbbc2a3-0168-4f43-a494-c141edbd43e2
1600,581,Business,2,2408.626,3a96701e-9bd9-472d-bc8b-05848997eb60
1601,668,Business,3,3699.1499999999996,6b344f5c-5d9b-446b-b330-35fce08a063b
1602,892,Business,2,2920.1810000000005,1a8beebc-e9de-4b4d-9be8-b2b469fc1196
1603,576,Business,1,3991.3940000000002,e4ef15a4-0fc3-432d-b27f-fbf2e16485f1
1604,105,Economy,2,9506.66,115dd174-408b-4dfa-b17e-fae64ec21ef9
1605,173,Business,3,2619.156,af7b1336-f120-435f-8e01-428060150782
1606,941,Business,1,980.52,957b2ea1-59e9-4e45-9410-3a3e2c99d6ac
1607,185,Economy,4,4676.408,75162692-75ed-4459-bf2d-950d2ce96bdd
1608,327,Business,2,4181.664,021e25de-f9a9-4a27-b62d-cd4cde71ce97
1609,410,Business,3,2706.231,2e31e1ec-7776-46ec-9148-f747b620b2c3
1610,339,Business,3,3209.5,25e103aa-83ff-4577-a96e-8700ce9cac2f
1611,200,Business,4,4757.533,4d8315d1-e92d-42af-b678-564e828914bc
1612,293,First,1,7739.86,50af23d1-e12f-4985-a922-989b97ea8ade
1613,315,Economy,4,4631.737,30ace298-2109-4a8e-9eb2-650c8e29de81
1614,919,Business,3,5468.112,97fe4065-f524-4b75-9826-a495e9fe920f
1615,791,Economy,4,8398.54,bf7554ba-7d3f-464e-9fae-c9f140b8c4c6
1616,700,First,2,9045.56,48599c95-ef22-4f19-a56b-4e0bc82fc801
1617,865,Economy,3,5322.636,4879d743-738a-410c-8583-40162478408b
1618,146,Business,2,6806.18,82415349-c2c0-40d9-82d8-332dbf115f0c
1619,696,Business,2,2911.4800000000005,30b4384b-0047-4ca2-b82c-edce2a5882bc
1620,189,First,4,2879.6240000000003,ef16e3d1-93ad-418b-89f0-18b4178b4079
1621,901,Business,4,5272.3,7afb7707-3426-44df-b2bc-96487f5f6dd3
1622,55,First,1,725.78,e8bda43c-6676-4185-b663-9a267330e26a
1623,895,Business,1,334.972,1a9b108a-3a84-4f9a-a3cd-ccb9484df4ff
1624,6,First,4,5167.5,29e97a28-563a-4112-9b16-f54f07884ae0
1625,851,Business,3,2111.4390000000003,d4e6be0b-143e-4ec3-9d47-df86df15146d
1626,373,Economy,4,2641.59,109e7782-83f7-454e-817f-6556eb9bbcdb
1627,79,Business,4,5080.658,d9bb7f2e-5c59-4177-8fbb-c739244254b7
1628,770,Economy,3,422.20500000000004,07bce49e-e6ef-4c29-928f-1feedb25a7b3
1629,803,Economy,3,2291.55,f61195d1-e3e9-490e-adf3-291444629b90
1630,188,Business,3,4624.125,9a516e4b-288a-49bf-baaa-79582f22a977
1631,113,Economy,2,5261.6849999999995,1dbfdead-fb23-44b7-aee9-b644e1d9e8ae
1632,357,Economy,1,7380.150000000001,dccd0f31-3e81-4141-8098-d4f5d2cfceeb
1633,403,Economy,3,7465.76,c2821b9a-b5e8-42c2-8cdb-846f05d6dbb8
1634,242,Economy,2,2152.14,4a9109d2-5275-40e8-9b9f-74950bb81f5a
1635,632,First,4,5386.643999999999,937dc17f-ca1c-484f-aa53-74ee462255b0
1636,424,First,4,858.7,ca5f3a9e-2ed5-4772-a319-15ab9ee552b8
1637,850,First,3,4874.8679999999995,62c76bee-1625-4ba7-98c7-acf5aad47285
1638,946,Economy,2,4331.921,bbae1252-573d-4c73-a4f7-cec27e415e5d
1639,328,First,1,6023.700000000001,52c3f744-c479-4f40-9337-b775059ea3bd
1640,421,Business,3,390.33500000000004,74f0c8a8-e87c-4feb-a2a8-4171658f6a9e
1641,186,First,2,1803.8849999999998,0b388a5f-ae50-4c2e-82f9-691f66feff36
1642,46,First,3,2629.704,d625b991-a50b-4fe9-8738-3eba26dfc60a
