Customer ID,Flight ID,Rating,Feedback Comments,Date of Feedback
f30b76f2-b1e2-4ecd-8a0a-5a9a109ceef4,780,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-20
58c8bb3b-07f1-42cf-8b69-d8ef0320af68,756,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-23
f0db3e51-41e7-429b-9f30-7e1306bcd70b,225,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-02
735e3e8d-b7fe-4b0b-a00e-9569124d8dbf,798,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-02-13
bea1100b-a30e-478d-84e0-88ef17236b33,543,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-05
c3b9518e-b69b-43d9-a1fc-db8a26355a07,558,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-01-20
a768525b-7886-44e2-afb4-fdf78d02c0aa,541,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-03
d19db0f1-f67f-4f3d-a485-432aefebfe6d,503,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-13
f438512d-089d-4c2a-ac8b-acd1e4e87f78,315,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-21
034ef0ca-458c-4489-b651-cd92d2b959cf,360,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-27
68046914-6cb3-4aad-b6fc-9befa8044cba,485,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-11
c39401f9-0fe2-4748-b1bd-7d5a9ac1e97c,741,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-04
8822fe8a-2b20-46bb-869e-b8d0f80b386b,457,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-11
29e16f86-3855-4707-936a-f8556e0ac434,985,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-05
f2d968e5-6bd5-4c69-adb8-ee47d7e03abf,159,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-20
a8a7db9e-d3cd-47ab-bfe4-f01f44fdd868,718,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-18
9b17a904-e590-4b56-bbf6-5a4e78cf3354,315,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-11
074e17ec-0776-46c2-8e2d-d2116c02bcec,220,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-02
5e4855ed-506d-4d99-b705-0a7db790cb74,293,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-07
33953dd3-2145-4af4-ac29-d37e5cf8d266,695,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-18
f6fee6ab-6083-44f5-ac50-d7c64fc7da3e,886,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-03
abb2523b-9a36-4f18-8d5f-d257e7834404,279,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-17
bc0f85e9-41c7-4b82-ab31-7bee882996d6,272,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-13
983ba84d-66d4-4234-b06c-1ad93b5ef39d,92,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-03
a33aa0b8-c3e4-4433-89f3-de9ef511e587,79,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-10
0b1c3219-b635-48bb-a138-8d0171ac25d9,360,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-16
5d3e8db2-73a8-46ec-a7fb-56cc8866ccfa,945,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-03
18ae0c4d-ce95-44e5-be48-8e0eecd64089,676,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-10
eb5a9e65-f75e-45de-976f-1b2cebb4a879,136,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-02
ea43b2be-af5c-48da-8353-3f745f399d1d,368,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-04-17
bb9b1ca6-93dc-4cad-8fbd-a73d0bc5784b,998,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-08
06496c57-6def-4a78-be36-e7a5dec9da21,424,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-01
11aadc6d-3721-4ad8-b5b5-51bec9f1daee,741,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-12
a78f40de-3ae1-4846-a4d7-3897bf527b3e,61,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-26
db7548bb-3596-4187-93b5-fdd6f30f1e06,971,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-05
3325b116-9b63-4869-a826-d11bd9011853,958,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-08
3da37b31-f896-4ac6-a456-b7507dccdaeb,367,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-04-04
ac422edf-01c1-4869-b306-5fe4154e77c5,50,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-02-21
5867afc7-f978-4c7c-874c-bf9bfbf163ab,850,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-07
b8ac927e-3dde-4c2f-94cd-db01bc9cad77,229,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-16
27c933e0-84ec-45e4-9f42-b949f8073d68,920,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-24
a30c79bd-f75e-4d79-b5bd-5277d36ba5c6,58,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-01-16
5f879872-0df7-4ab8-adf9-7a32cdb91ed6,966,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-04
dec22d20-94f4-4db6-9c55-2aa75f2d2ecb,707,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-04
3a91931d-06bd-47b4-a852-8aab2242d29e,605,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-15
065befef-ca6a-418d-9eef-c6791d93b0cb,571,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-27
32888413-a385-4e47-8f9e-fbc6f6fb346f,27,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-10
7c2c3af2-78fb-4593-adb5-58aea4a5fedb,968,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-04-03
081622a9-0626-4b43-8e36-6cda0cdbc778,344,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-06
dd6357e9-6824-47db-9ab3-2934c0a3dfb1,795,1,I will never fly with this airline again. Terrible experience overall.,2025-03-25
21b1a9d0-d52c-42e1-98b2-e96c6e7b8d5c,867,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-01
b29cf042-ad30-4a85-bdab-4d58dc9e04fb,179,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-28
7defd7d2-56e9-4b3d-8106-4f2dc57c5500,177,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-25
eadda801-5e4a-473e-9671-e1f625f071d6,293,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-02
69f13e78-fb51-4df3-bd0a-673539fffd02,373,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-04-04
bb1b1187-9705-4eea-8dde-d7fe61c0eca4,28,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-17
be950cf9-d3be-4a7e-9880-afd43f49ed81,17,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-03
7edaf91b-ee79-489d-92a7-75ff48af32b9,444,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-31
01dfb90c-1f78-4bbf-80ae-ef6b26018a72,51,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-02-05
1618e496-d0ef-4b8c-a605-a4ecb55d3c74,522,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-09
04c8c0cb-7280-4d65-900e-9ebf6e4fff13,349,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-07
22b6460a-6856-4a09-97f9-5087b2eea188,775,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-15
b41918d7-9233-43e5-998f-a76e3dd257d8,246,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-23
81ea6b6b-071d-4a37-a6ce-ec375a494666,322,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-05
284d976c-884a-4c53-9b3e-ec3b7d54745c,661,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-02-16
3fe0ead6-8cc2-4add-974e-bcb9e57117f5,940,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-09
a5d79b38-1678-49c9-ac6e-3f376ede2948,101,1,I will never fly with this airline again. Terrible experience overall.,2025-01-05
9f798404-58b7-4a7f-baa0-b0bc474f2e97,389,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-04-16
e9d84984-c1b7-4377-9cef-be9e481b892c,183,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-28
baf3a527-bc9b-4d30-b7bb-a255959705de,73,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-15
571c05ce-3c3a-4f70-bc02-40c21e8198fd,81,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-22
59c7b581-4a22-495d-94c8-f1e5fb6dd22a,319,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-12
e5445c83-d60b-4491-b84d-2cf167f5358f,47,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-04
cdc0c7e9-1be4-453d-bffc-22a986e3c285,176,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-06
a4a985e8-f967-4fb0-813b-524127c9f44e,407,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-27
8d8bfb84-4657-4c90-9a63-801dbf4af28f,439,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-19
939ec1c8-3d56-45e1-a6e7-87f78df0d9a1,325,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-11
104d1de7-95ad-4c71-81bf-c040d4de56a2,57,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-02
e171988f-f64c-4ed0-aa49-ff212140f8a9,221,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-06
665a0962-f13a-4042-90dc-b44e9525c06e,480,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-27
1684b97d-ca3d-4457-b393-628a1f5de0f0,408,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-02-28
32a7bfce-df5d-4bb7-9c30-4164c463342e,567,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-05
017c03ed-8b7e-4d8f-9d06-7435689fcd7a,528,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-04-11
8a0c3c3e-f82a-4a71-ad90-7b9cc19d48fb,951,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-04-15
f4d3e339-9681-4d76-967e-76a27b751975,717,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-26
0eaf5c26-56b6-48cd-bfdf-fba66418db44,457,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-08
fd31ca85-f6aa-410e-8610-1753f0191974,502,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-13
553ee949-aca4-4dff-9393-92aad98d6a29,916,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-05
860e75bd-27e6-4aa0-b7e5-f9f76078d872,667,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-07
d9dd69a8-1a2e-4667-acac-64df6e4cafdb,1,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-29
18ed327e-1110-4b51-8423-173496e8e213,329,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-19
ead85337-88c9-40d5-8721-7ce5441127f5,918,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-03-17
7181efc8-a00f-4695-b247-4b78809e6343,861,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-03-24
d113e06f-8e4c-48ca-a55e-71aa525c5836,684,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-15
eb6585c6-a331-4ca5-9b5f-74ae49d7c880,687,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-27
b412d5ca-10e7-4192-8e63-d82b087464bb,508,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-11
d7b485c5-fb01-4059-a367-11a8b125c862,203,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-22
ccb64ef6-7682-4623-9bfc-62daaa184891,874,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-14
518ee9b9-3009-44fc-9112-6a027e041026,692,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-03-08
57beef2f-5d15-4403-95ba-1b15179e6a37,948,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-23
5ffbc6fd-f445-4d6b-a125-45ea2669d6d3,165,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-25
4fc019b6-c787-4bfa-9735-7a02b410d88e,723,1,I will never fly with this airline again. Terrible experience overall.,2025-02-20
7bafb6a8-033f-4f5c-b5c6-1386a16665ff,81,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-18
da5f4ab8-3fd8-42fb-9245-7b254f1b744e,707,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-02
0029cca4-7553-4348-b69b-70a2456ae833,890,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-25
b66dd526-b3b8-4cb9-a31b-49cd84a48a2e,38,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-31
668df550-896c-495a-b0a4-fec2c19f25a4,463,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-01
6961f380-2d07-403e-a0d9-f45af2c15077,507,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-25
33393322-8bb1-40bd-a2f1-d3acf33d7a26,452,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-14
db5de074-cc03-4840-91b8-0d442dbc164b,630,2,"The seats were uncomfortable, and the meal was disappointing, but the crew was friendly.",2025-01-04
47054385-4bc2-4aa2-902d-a5f0bbeb4395,93,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-21
317c8486-4acc-44a8-bd13-3551b8f4a6ae,696,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-27
2084b973-43ff-42ec-ba32-a923a9bad758,118,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-02-28
fc8d9387-c288-4408-ae7e-f9a673ad8ea4,380,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-17
5320d78c-e006-44ad-adb7-e9599c223327,82,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-04
f9d063c7-1d82-431a-9ac8-d1f03cf3c780,271,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-14
c843167b-a2aa-46b8-ae8a-8218a3f9e436,524,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-20
25fb701c-47c7-4e7a-997e-325aafb2cc12,384,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-23
bc4eab9b-65ac-4b5e-b7ca-65640cf8aacd,914,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-29
33c018a8-4929-4436-ac18-b7834d168617,406,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-25
b31a538a-4ae2-43e3-bff2-f53503969841,227,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-01-10
165d3f81-9d7e-4f3d-816c-f26f7a552769,53,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-11
52901b44-90ba-46dc-a67a-4040a15658ff,947,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-29
cab1d083-7c20-459e-b58a-b5598a6bd2b8,125,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-01-20
0a1da897-20f1-457f-bbe3-443fbbe9978d,208,1,I will never fly with this airline again. Terrible experience overall.,2025-04-19
18c17591-7b87-4e05-b5b7-ef788a1bf901,961,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-29
741c32cf-4dd3-4abf-bffb-059e162d3194,121,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-08
aab77816-da3a-4eb0-9f7e-2ab3d7e269ed,922,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-02-23
83fbde84-7800-46b7-b2ba-b95ecd8f3ee7,416,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-04-06
fa726a11-47b4-40ca-a28e-b55fa453ba17,771,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-04-09
9f61cdd8-f806-48de-ba3f-09d3406484e9,274,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-18
8c97f69d-6f10-4615-8c06-7bf8b167496a,938,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-02-11
16df9485-ee93-4f6b-afa3-e68cba07f643,367,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-02-13
ad262d81-57d0-40ad-b978-ab3336effc91,91,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-03-14
214114c5-8ef9-4ab6-a789-07d6e17a0a8f,158,1,I will never fly with this airline again. Terrible experience overall.,2025-03-30
8bd04634-78a1-4451-b385-3723c3c2f588,80,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-03-17
f1f80367-08b8-4237-879d-1691db211f6e,743,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-03-14
17ab516a-fbf6-4de3-8718-147f0021d622,955,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-03-13
a96bb8ca-b212-4b34-a644-9f1a1b91fb1a,779,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-03-25
59a422f3-198a-4242-81b0-696f8d4790de,768,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-02
d82ac5bb-ce6d-40fd-a69c-34854bc1a72c,709,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-14
bcde3ca9-9f00-4d81-8b81-1ae800d0fa1b,918,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-11
86835ead-f352-4c5c-a530-3388a4173b25,359,2,"Average experience. The flight had a slight delay, and the cabin wasn't as clean as expected.",2025-01-31
c417f06b-ec0c-48d4-bd7c-97ed4f0b9950,425,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-04
36adf696-aa2f-4ff1-aff8-3a19dd839687,555,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-01-17
1ee9af2f-40ba-4cc9-8269-32329986ccc8,158,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-13
b46104b0-10ab-4d86-bff1-c00fe783ee1f,478,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-03-01
555cfd90-4b1d-4865-9f03-580509732466,505,1,I will never fly with this airline again. Terrible experience overall.,2025-03-31
99881f7d-d6d4-4024-a64f-73457b5e17fa,190,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-21
932b4149-0e60-4574-8734-a39d6faca99f,525,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-01-15
308de5b7-1459-4915-b5fb-88f7c55feaa8,442,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-03
bf740d0f-74b7-4f35-9c5e-772b71d40f6d,467,5,"Best flight I've had in a long time. The crew was exceptional, and the flight was perfect.",2025-02-28
3e1800cd-b705-429a-b6c7-24f8d863b647,908,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-14
0fc2fae9-f54a-49b0-91c6-5a62a5270dc7,525,5,"Excellent flight! The staff was extremely courteous, and the flight was smooth and punctual.",2025-02-28
8e13ab82-9b11-4a38-96c3-45be29f6512e,633,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-17
2a43daa2-4c31-4815-a057-c73a517fadc3,816,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-04-11
219cd098-172b-4d56-99a3-a2de1045cf78,77,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-04-08
5fa00ffa-43fb-407d-b5a5-2a437ccfb44a,632,3,"Flight was okay. The staff was helpful, but there were a few hiccups during boarding.",2025-03-01
f9c86a4b-617c-4158-9903-8f4894b8ee1c,914,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-04-05
c26859bb-ee42-4e66-abb6-f7da0b847798,152,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-26
d8b4362c-2fd7-40bb-9954-2ae6df2557ed,267,1,Extremely disappointed. The flight was delayed for hours and the staff was unhelpful.,2025-01-07
e822564b-56d2-48c4-a354-6b02890c6753,981,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-18
19d1e074-419b-4f42-80c8-1648779985c8,184,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-01-24
bf6303e9-eff9-4cd7-bf3f-ad3009867f82,759,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-08
ffa9f456-f3f3-4ac1-8092-a84d88637026,382,3,"The flight was on time, but the service could have been better. The food was mediocre.",2025-01-14
fa519d80-4780-4881-880b-627bf986e5f1,920,3,"Not bad, but not great either. I expected better amenities on a long flight.",2025-02-03
314a2297-6bdb-4a24-b406-bb0be25bf9e9,442,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-05
1e5396d9-e19e-486b-b024-0cd66460bf26,22,4,Comfortable seats and on-time departure. The staff made sure everything went smoothly.,2025-03-07
e1efe36b-4caf-4f1d-9906-c2b7df2f70ed,460,4,"Great experience! The flight was on time, and the crew was very helpful.",2025-03-31
b8c5d703-8681-4a46-81fa-1819d24b705e,9,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-02-14
a9bdd809-1285-4df5-925f-86fa33823fdb,998,1,"Worst experience ever. The flight was uncomfortable, and the staff was rude.",2025-04-11
6e26a4b4-43c6-4354-8dfa-09c757982fc8,162,4,"Pleasant flight. The crew was excellent, and the amenities were above expectations.",2025-01-29
acda9153-61c1-419c-94fe-c93a07759a7b,437,5,"I had a fantastic experience. The flight was on time, and the staff went above and beyond to make passengers comfortable.",2025-01-04
94847492-b067-49d4-ba19-6074e8017f96,525,2,"Flight was delayed, but the staff tried their best to manage the situation.",2025-01-20
